35.9333333333333,141.163055555556
35.9333333333333,141.052222222222
36.0030555555556,140.878055555556
36.0033333333333,140.765
36.0833333333333,140.729722222222
36.0833333333333,140.6
36.1363888888889,140.471666666667
36.2719444444444,140.438611111111
36.2830555555556,140.170833333333
36.2880555555556,140.050277777778
36.2375,139.856388888889
35.8941666666667,139.696111111111
35.5569444444444,139.644444444444
35.1933333333333,139.719444444444
35.0244444444444,139.6475
34.9191666666667,139.602777777778
34.909150361132,139.606955442137
34.8993167069171,139.611546574986
34.8896827629647,139.616543211853
34.88026524177,139.621936684816
34.8710804803883,139.627717637542
34.862144412095,139.633876041517
34.8534725387445,139.640401213442
34.845079903879,139.647281833768
34.8369810666311,139.654505966331
34.8291900764681,139.662061079059
34.9138888888889,140.488611111111
35.1319444444444,140.540277777778
35.1340369183684,140.578843829913
35.1384058801726,140.617218704468
35.1450360445534,140.655268142633
35.1539042151355,140.692859024173
35.1649793656276,140.729859833164
35.1782227483713,140.766141118117
35.1935880299036,140.801575944882
35.2110214530607,140.836040340734
35.2304620250524,140.869413728111
35.2518417308532,140.901579346468
35.2750857711597,140.932424660773
35.3001128240849,140.96184175523
35.3268353296719,140.989727710827
35.3551597962319,141.015984965415
35.3849871274358,141.040521655038
35.4162129690135,141.06325193533
35.4487280738493,141.084096281851
35.4824186841953,141.102981768313
35.5171669296651,141.11984232172
35.5528512396172,141.134618953529
35.5893467684833,141.147259966035
35.6265258325546,141.157721133235
35.6642583566974,141.165965855559
35.7024123294359,141.171965287921
35.7408542648091,141.175698440632
35.7794496693862,141.177152252837
35.8180635128071,141.176321638211
35.8565607002016,141.173209502753
35.8948065448335,141.167826734619
35.9326672393176,141.160192166027
